0.001, 0.001, 7.202
0.001, 0.001, 7.280
0.000, 0.001, 7.297
0.005, 0.001, 7.142
0.000, 0.001, 7.106
0.004, 0.001, 7.018
0.000, 0.001, 7.093
0.001, 0.001, 7.143
0.001, 0.001, 7.159
0.002, 0.001, 7.162
0.002, 0.001, 7.120
0.001, 0.001, 7.275
0.003, 0.001, 7.060
0.001, 0.001, 7.107
0.001, 0.001, 7.218
0.002, 0.001, 7.226
0.000, 0.001, 7.330
0.000, 0.001, 7.395
0.003, 0.001, 7.360
0.000, 0.001, 7.359
0.008, 0.001, 7.088
0.001, 0.002, 7.175
0.001, 0.001, 7.229
0.001, 0.001, 7.312
0.004, 0.001, 7.166
0.001, 0.001, 7.161
0.001, 0.001, 7.272
0.001, 0.001, 7.279
0.000, 0.001, 7.421
0.001, 0.001, 7.438
0.001, 0.001, 7.358
0.002, 0.001, 7.362
0.001, 0.001, 7.397
0.000, 0.001, 7.527
0.001, 0.001, 7.465
0.009, 0.001, 7.343
0.000, 0.001, 7.378
0.000, 0.001, 7.410
0.000, 0.001, 7.514
0.000, 0.001, 7.548
0.002, 0.001, 7.435
0.000, 0.001, 7.454
0.003, 0.001, 7.374
0.000, 0.001, 7.437
0.002, 0.001, 7.417
0.000, 0.001, 7.442
0.000, 0.001, 7.521
0.001, 0.001, 7.555
0.001, 0.001, 7.491
0.000, 0.001, 7.581
0.001, 0.001, 7.578
0.004, 0.001, 7.429
0.000, 0.001, 7.509
0.000, 0.001, 7.583
0.001, 0.001, 7.529
0.000, 0.001, 7.693
0.010, 0.001, 7.337
0.001, 0.001, 7.287
0.000, 0.001, 7.494
0.001, 0.001, 7.565
0.001, 0.001, 7.518
0.000, 0.001, 7.635
0.001, 0.001, 7.589
0.000, 0.001, 7.700
0.000, 0.001, 7.790
0.007, 0.001, 7.229
0.000, 0.002, 7.233
0.000, 0.001, 7.503
0.000, 0.001, 7.638
0.001, 0.001, 7.607
0.000, 0.001, 7.682
0.000, 0.001, 7.727
0.001, 0.001, 7.777
0.001, 0.001, 7.639
0.000, 0.001, 7.698
0.000, 0.001, 7.842
0.001, 0.001, 7.771
0.001, 0.001, 7.763
0.000, 0.001, 7.833
0.000, 0.001, 7.868
0.000, 0.001, 7.902
0.001, 0.000, 7.929
0.000, 0.001, 7.935
0.000, 0.001, 7.971
0.001, 0.001, 8.033
0.000, 0.001, 8.050
0.000, 0.000, 8.049
0.000, 0.000, 8.070
0.001, 0.000, 8.018
0.001, 0.000, 8.044
0.001, 0.000, 8.001
0.001, 0.001, 7.991
0.004, 0.001, 7.823
0.001, 0.001, 7.665
0.000, 0.001, 7.789
0.000, 0.001, 7.796
0.001, 0.001, 7.869
0.000, 0.000, 7.889
0.001, 0.001, 7.837
0.000, 0.001, 7.990
0.001, 0.001, 7.910
0.000, 0.000, 7.935
0.001, 0.001, 7.974
0.000, 0.000, 8.019
0.000, 0.000, 8.092
0.001, 0.001, 7.963
0.001, 0.001, 7.901
0.000, 0.001, 7.906
0.001, 0.001, 7.869
0.001, 0.001, 7.831
0.003, 0.001, 7.645
0.000, 0.001, 7.656
0.000, 0.001, 7.887
0.000, 0.001, 7.931
0.000, 0.001, 8.033
0.000, 0.000, 8.047
0.000, 0.001, 8.056
0.000, 0.000, 8.028
0.000, 0.000, 8.182
0.003, 0.001, 7.987
0.000, 0.001, 7.999
0.001, 0.001, 7.964
0.000, 0.001, 8.054
0.000, 0.000, 8.119
0.000, 0.000, 8.182
0.001, 0.000, 8.150
0.000, 0.000, 8.171
0.000, 0.000, 8.172
0.001, 0.000, 8.137
0.001, 0.000, 8.010
0.000, 0.000, 8.138
0.000, 0.000, 8.088
0.000, 0.000, 8.247
0.001, 0.000, 8.240
0.000, 0.000, 8.117
0.000, 0.000, 8.209
0.000, 0.000, 8.224
0.003, 0.000, 8.058
0.001, 0.001, 7.963
0.000, 0.001, 7.941
0.000, 0.001, 8.070
0.000, 0.001, 8.111
0.000, 0.001, 8.171
0.001, 0.001, 8.173
0.000, 0.000, 8.207
0.000, 0.000, 8.278
0.000, 0.000, 8.320
0.000, 0.000, 8.334
0.000, 0.000, 8.361
0.001, 0.000, 8.331
0.000, 0.000, 8.341
0.003, 0.000, 8.073
